# This is planckarc_pos1-comb1.txt the combined spectrum created by combine_mage_spectra.pro from planckarc_pos1.ls
# Total exptime should be        13500.000 s  (       3.7500000 hr)
# 4675.0 +/- 192.0 was the median spectral resolution and MAD, R===lambda / (FWHM)
# Created from:  Individual filenames, barycentric correction(km/s), exptime(s)
#           /Volumes/Apps_and_Docs/SCIENCE/Lensed-LBGs/Mage/Redux/Mage_May2017/1D/Final-Products/Fluxed/planckarc-a-comb.txt       4.6300000       2700.0000
#           /Volumes/Apps_and_Docs/SCIENCE/Lensed-LBGs/Mage/Redux/Mage_May2017/1D/Final-Products/Fluxed/planckarc-b-comb.txt       4.6000000       2700.0000
#           /Volumes/Apps_and_Docs/SCIENCE/Lensed-LBGs/Mage/Redux/Mage_May2017/1D/Final-Products/Fluxed/planckarc-c-comb.txt       4.5800000       2700.0000
#           /Volumes/Apps_and_Docs/SCIENCE/Lensed-LBGs/Mage/Redux/Mage_May2017/1D/Final-Products/Fluxed/planckarc-comb.txt       4.5500000       2700.0000
#           /Volumes/Apps_and_Docs/SCIENCE/Lensed-LBGs/Mage/Redux/Mage_May2017/1D/Final-Products/Fluxed/psz1550-7811_1e-comb.txt       4.5100000       2700.0000
#  Wavelengths have been converted to vacuum barycentric Angstroms
#  Flux density (fnu)   units are erg/s/cm^2/Hz.  Note:  it is fnu, NOT flambda
#
# MW reddening correction of E(B-V)=0.09427 , Rv=3.1, CCM has been applied
wave	fnu	noise	obswave	avgsky	fnuspec1	dfnuspec1	fnuspec2	dfnuspec2	fnuspec3	dfnuspec3	fnuspec4	dfnuspec4	fnuspec5	dfnuspec5	MWredcor
 3.54840070E+03	 3.29561482E-27	 5.30450167E-28	 3.54733230E+03	 4.34800000E-27	 1.54200000E-27	 9.23300000E-28	 2.96100000E-27	 9.73300000E-28	 3.14300000E-27	 9.94400000E-28	 1.95700000E-27	 4.84300000E-28	 1.79100000E-27	 1.10600000E-27	 1.52999760E+00
 3.54865720E+03	 3.08442542E-27	 5.21108779E-28	 3.54758880E+03	 3.94300000E-27	 1.83200000E-27	 9.05000000E-28	 2.58300000E-27	 9.60400000E-28	 2.27700000E-27	 9.74400000E-28	 1.97700000E-27	 4.75800000E-28	 1.43400000E-27	 1.08800000E-27	 1.52997293E+00
 3.54891370E+03	 1.65999386E-27	 5.10696730E-28	 3.54784520E+03	 4.34700000E-27	 1.30900000E-27	 8.94200000E-28	 2.80600000E-27	 9.50800000E-28	-6.03900000E-28	 9.06300000E-28	 1.06500000E-27	 4.68300000E-28	 1.04400000E-27	 1.09000000E-27	 1.52994826E+00
 3.54917030E+03	 1.05580027E-27	 5.04109825E-28	 3.54810170E+03	 4.41300000E-27	 8.96600000E-28	 9.00900000E-28	 6.40400000E-28	 8.80900000E-28	-2.12500000E-28	 9.38700000E-28	 7.84200000E-28	 4.59400000E-28	 1.16600000E-27	 1.10700000E-27	 1.52992360E+00
 3.54942670E+03	 1.31387722E-27	 5.07314493E-28	 3.54835810E+03	 4.48400000E-27	 1.42500000E-27	 8.94000000E-28	 7.75300000E-28	 9.12900000E-28	 1.32400000E-28	 9.28300000E-28	 9.26900000E-28	 4.64400000E-28	 7.63400000E-28	 1.08600000E-27	 1.52989895E+00
 3.54968320E+03	 2.64668256E-27	 5.14955693E-28	 3.54861450E+03	 4.18300000E-27	 1.28800000E-27	 8.85900000E-28	 2.56000000E-27	 9.42300000E-28	 1.27500000E-27	 9.74500000E-28	 1.75400000E-27	 4.72300000E-28	 1.72700000E-27	 1.06200000E-27	 1.52987431E+00
 3.54993980E+03	 1.78380471E-27	 5.04085464E-28	 3.54887100E+03	 4.02900000E-27	 1.12100000E-27	 8.67400000E-28	 1.42200000E-27	 9.39400000E-28	 2.96900000E-28	 9.16000000E-28	 1.43900000E-27	 4.63700000E-28	 6.51400000E-28	 1.05100000E-27	 1.52984966E+00
 3.55019630E+03	 1.80213389E-27	 5.06525069E-28	 3.54912740E+03	 4.22800000E-27	 1.73100000E-27	 9.18700000E-28	 1.27100000E-27	 9.14800000E-28	 1.29100000E-27	 9.26100000E-28	 1.27000000E-27	 4.62900000E-28	-2.88300000E-28	 1.05000000E-27	 1.52982503E+00
 3.55045270E+03	 2.14478019E-27	 5.11718241E-28	 3.54938380E+03	 4.39400000E-27	 1.89900000E-27	 9.04400000E-28	 1.64900000E-27	 9.33600000E-28	 1.60600000E-27	 9.59400000E-28	 1.42700000E-27	 4.64000000E-28	-7.03300000E-29	 1.09500000E-27	 1.52980042E+00
 3.55070930E+03	 1.20133293E-27	 5.04520057E-28	 3.54964030E+03	 4.50600000E-27	-5.02600000E-28	 8.61500000E-28	 1.66400000E-27	 9.26100000E-28	 1.69400000E-27	 9.53300000E-28	 8.15000000E-28	 4.59100000E-28	 2.69000000E-28	 1.09400000E-27	 1.52977579E+00
 3.55096580E+03	 1.95349226E-27	 5.04664915E-28	 3.54989670E+03	 4.14600000E-27	 6.79800000E-28	 8.57100000E-28	 1.67400000E-27	 9.29600000E-28	 1.33600000E-27	 9.55500000E-28	 1.40100000E-27	 4.62500000E-28	 9.57300000E-28	 1.05400000E-27	 1.52975118E+00
 3.55122220E+03	 2.25175754E-27	 5.03280048E-28	 3.55015310E+03	 3.84100000E-27	 1.14400000E-27	 8.68100000E-28	 1.53600000E-27	 9.33300000E-28	 1.59600000E-27	 9.37300000E-28	 1.55500000E-27	 4.60100000E-28	 1.28600000E-27	 1.05400000E-27	 1.52972659E+00
 3.55147880E+03	 2.03756304E-27	 4.97153144E-28	 3.55040960E+03	 3.62600000E-27	 1.03400000E-27	 8.46900000E-28	 2.42800000E-27	 9.39800000E-28	 2.00000000E-27	 9.36500000E-28	 1.06800000E-27	 4.51400000E-28	 1.01000000E-27	 1.05800000E-27	 1.52970198E+00
 3.55173530E+03	 1.47063184E-27	 4.95309539E-28	 3.55066600E+03	 4.03500000E-27	 4.37200000E-28	 8.46900000E-28	 1.49100000E-27	 9.13900000E-28	 1.20900000E-27	 9.32100000E-28	 9.90800000E-28	 4.51700000E-28	 5.90200000E-28	 1.05700000E-27	 1.52967739E+00
 3.55199180E+03	 1.59542788E-27	 4.98207920E-28	 3.55092250E+03	 4.20000000E-27	 6.62100000E-28	 8.59200000E-28	 1.67900000E-27	 8.99100000E-28	 7.12800000E-28	 9.35000000E-28	 1.11900000E-27	 4.55700000E-28	 7.44000000E-28	 1.06700000E-27	 1.52965281E+00
 3.55224830E+03	 1.51081380E-27	 4.92234364E-28	 3.55117890E+03	 3.77000000E-27	 6.32700000E-28	 8.73400000E-28	 1.64300000E-27	 8.78000000E-28	 1.80600000E-28	 9.18100000E-28	 1.01900000E-27	 4.49400000E-28	 1.45000000E-27	 1.05000000E-27	 1.52962823E+00
 3.55250480E+03	 1.84470201E-27	 4.89779092E-28	 3.55143530E+03	 3.46800000E-27	 1.62700000E-27	 8.72700000E-28	 1.96600000E-27	 8.98500000E-28	 3.48900000E-28	 8.83700000E-28	 1.21000000E-27	 4.48600000E-28	 7.65300000E-28	 1.02400000E-27	 1.52960366E+00
 3.55276140E+03	 1.06091605E-27	 4.93289255E-28	 3.55169180E+03	 4.18300000E-27	 2.01800000E-27	 9.14900000E-28	-3.32200000E-28	 8.70100000E-28	 4.58000000E-28	 9.09800000E-28	 1.05500000E-27	 4.51600000E-28	-1.04200000E-27	 1.00600000E-27	 1.52957908E+00
 3.55301780E+03	 1.98995045E-27	 4.88692674E-28	 3.55194820E+03	 3.28300000E-27	 1.45000000E-27	 8.68900000E-28	 2.66800000E-27	 9.08600000E-28	 4.96800000E-28	 8.74200000E-28	 1.57800000E-27	 4.50000000E-28	-8.45000000E-28	 9.93600000E-28	 1.52955454E+00
 3.55327430E+03	 2.28664733E-27	 4.97250198E-28	 3.55220460E+03	 3.78800000E-27	 1.68400000E-27	 8.94300000E-28	 1.60300000E-27	 8.89700000E-28	 1.02200000E-27	 9.28100000E-28	 1.74400000E-27	 4.56000000E-28	 4.56200000E-28	 1.01100000E-27	 1.52952998E+00
 3.55353090E+03	 1.72375262E-27	 5.06266297E-28	 3.55246110E+03	 4.76000000E-27	 1.79500000E-27	 9.17600000E-28	 1.35700000E-27	 9.53400000E-28	 4.41400000E-28	 8.81200000E-28	 1.19600000E-27	 4.63900000E-28	 5.96100000E-28	 1.05100000E-27	 1.52950543E+00
 3.55378730E+03	 3.03907855E-27	 5.19411713E-28	 3.55271750E+03	 4.63000000E-27	 1.70100000E-27	 8.85000000E-28	 2.01100000E-27	 9.60800000E-28	 1.75300000E-27	 9.72200000E-28	 2.21000000E-27	 4.76500000E-28	 1.52200000E-27	 1.08600000E-27	 1.52948090E+00
 3.55404380E+03	 1.85064220E-27	 5.19097491E-28	 3.55297390E+03	 5.38000000E-27	 5.77400000E-28	 8.99600000E-28	 1.88000000E-27	 9.49700000E-28	 1.64100000E-27	 9.74800000E-28	 1.05600000E-27	 4.75500000E-28	 1.52200000E-27	 1.07700000E-27	 1.52945637E+00
 3.55430040E+03	 2.44709093E-27	 5.12053777E-28	 3.55323040E+03	 4.61600000E-27	 1.22300000E-27	 8.80600000E-28	 1.63800000E-27	 9.35400000E-28	 1.95300000E-27	 9.63300000E-28	 1.81200000E-27	 4.71300000E-28	 6.17400000E-28	 1.04800000E-27	 1.52943183E+00
 3.55455680E+03	 3.10775567E-27	 5.10974986E-28	 3.55348680E+03	 4.35300000E-27	 1.92400000E-27	 9.01800000E-28	 2.64800000E-27	 9.44600000E-28	 1.85100000E-27	 9.37600000E-28	 1.95200000E-27	 4.66200000E-28	 2.04800000E-27	 1.07200000E-27	 1.52940732E+00
 3.55481340E+03	 3.01747226E-27	 5.09896224E-28	 3.55374330E+03	 4.33700000E-27	 2.51400000E-27	 9.07900000E-28	 1.22600000E-27	 9.11500000E-28	 1.43600000E-27	 9.52400000E-28	 2.12300000E-27	 4.66600000E-28	 2.13800000E-27	 1.06400000E-27	 1.52938280E+00
 3.55506990E+03	 1.23816847E-27	 5.12182091E-28	 3.55399970E+03	 5.72600000E-27	 2.46400000E-27	 9.16400000E-28	 7.49300000E-28	 9.04100000E-28	-2.11600000E-28	 9.59700000E-28	 9.15100000E-28	 4.66900000E-28	-7.29000000E-28	 1.10000000E-27	 1.52935829E+00
 3.55532640E+03	 9.60115751E-28	 5.20891088E-28	 3.55425610E+03	 6.50400000E-27	 1.51600000E-27	 9.18000000E-28	 7.76700000E-28	 9.37700000E-28	 2.03200000E-28	 9.62100000E-28	 9.70500000E-28	 4.74100000E-28	-2.36400000E-27	 1.14300000E-27	 1.52933379E+00
 3.55558290E+03	 1.08060995E-27	 5.24094294E-28	 3.55451260E+03	 6.59800000E-27	 1.34300000E-27	 9.31300000E-28	 7.02300000E-28	 9.47600000E-28	 4.47600000E-29	 9.61500000E-28	 1.08900000E-27	 4.77400000E-28	-1.46800000E-27	 1.13400000E-27	 1.52930929E+00
 3.55583940E+03	 2.17923084E-27	 5.17968762E-28	 3.55476900E+03	 5.49100000E-27	 7.75500000E-28	 9.35300000E-28	 2.09300000E-27	 9.44700000E-28	 9.43200000E-28	 9.40300000E-28	 1.74600000E-27	 4.72800000E-28	 3.71200000E-28	 1.08700000E-27	 1.52928480E+00
 3.55609590E+03	 1.89169501E-27	 4.96550826E-28	 3.55502540E+03	 4.47000000E-27	 1.53300000E-27	 8.97700000E-28	 1.62100000E-27	 8.99900000E-28	 1.34700000E-27	 9.22100000E-28	 1.27900000E-27	 4.49800000E-28	-8.66700000E-29	 1.06000000E-27	 1.52926032E+00
 3.55635240E+03	 8.32363069E-28	 4.80791749E-28	 3.55528190E+03	 4.26700000E-27	 8.12700000E-28	 8.44300000E-28	 6.95800000E-28	 8.78100000E-28	 4.20800000E-28	 8.88400000E-28	 7.99200000E-28	 4.37900000E-28	-1.33200000E-27	 1.03600000E-27	 1.52923584E+00
 3.55660890E+03	 1.32964929E-27	 4.89500560E-28	 3.55553830E+03	 4.49900000E-27	 1.73700000E-27	 8.54900000E-28	 1.53000000E-27	 9.16700000E-28	-1.20600000E-27	 8.69500000E-28	 1.23700000E-27	 4.48900000E-28	-2.81700000E-28	 1.04600000E-27	 1.52921137E+00
 3.55686540E+03	 2.27848849E-27	 5.02949573E-28	 3.55579470E+03	 4.77000000E-27	 1.48300000E-27	 8.77700000E-28	 1.65000000E-27	 9.11700000E-28	 1.21900000E-27	 9.33300000E-28	 1.70400000E-27	 4.60100000E-28	 4.80200000E-28	 1.07200000E-27	 1.52918691E+00
 3.55712190E+03	 1.74171603E-27	 5.01106534E-28	 3.55605120E+03	 4.98800000E-27	 3.77700000E-28	 8.69400000E-28	 2.14900000E-27	 9.01600000E-28	 1.81300000E-27	 9.43600000E-28	 1.27800000E-27	 4.58900000E-28	-7.33100000E-28	 1.06300000E-27	 1.52916245E+00
 3.55737840E+03	 1.94200525E-27	 4.96664020E-28	 3.55630760E+03	 4.52200000E-27	 1.14700000E-27	 8.63100000E-28	 2.15700000E-27	 9.32500000E-28	 1.27400000E-27	 9.18000000E-28	 1.55700000E-27	 4.54400000E-28	-1.07900000E-27	 1.02300000E-27	 1.52913799E+00
 3.55763490E+03	 1.58569075E-27	 4.93444942E-28	 3.55656400E+03	 4.75000000E-27	 6.76800000E-28	 8.50800000E-28	 1.51900000E-27	 9.07700000E-28	 1.10300000E-27	 9.26900000E-28	 1.37500000E-27	 4.52500000E-28	-8.59000000E-28	 1.02100000E-27	 1.52911355E+00
 3.55789150E+03	 1.64835805E-27	 4.76464162E-28	 3.55682050E+03	 3.60400000E-27	 8.32000000E-28	 8.37400000E-28	 1.76100000E-27	 8.79100000E-28	 4.10100000E-28	 8.85500000E-28	 1.37900000E-27	 4.35000000E-28	-1.65100000E-28	 9.88600000E-28	 1.52908910E+00
 3.55814790E+03	 2.24925413E-27	 4.73857141E-28	 3.55707690E+03	 3.19600000E-27	 1.73600000E-27	 8.43900000E-28	 1.07900000E-27	 8.42400000E-28	 3.10500000E-28	 8.76500000E-28	 1.72300000E-27	 4.37300000E-28	 1.81500000E-27	 9.66000000E-28	 1.52906467E+00
 3.55840450E+03	 1.71405410E-27	 4.64828231E-28	 3.55733340E+03	 3.12800000E-27	 8.79000000E-28	 7.98300000E-28	 5.13000000E-28	 8.39700000E-28	 1.01700000E-27	 8.71900000E-28	 1.45400000E-27	 4.29300000E-28	 7.27900000E-28	 9.58400000E-28	 1.52904023E+00
 3.55866100E+03	 1.57488628E-27	 4.83474799E-28	 3.55758980E+03	 4.28600000E-27	 1.50000000E-27	 8.63400000E-28	 1.20900000E-27	 8.78900000E-28	 4.38500000E-28	 8.99800000E-28	 1.42500000E-27	 4.40500000E-28	-1.19000000E-27	 1.01100000E-27	 1.52901581E+00
 3.55891740E+03	 2.34853079E-27	 5.03496868E-28	 3.55784620E+03	 5.14300000E-27	 2.24600000E-27	 8.99200000E-28	 1.22700000E-27	 8.92300000E-28	 1.19100000E-27	 9.47800000E-28	 1.62000000E-27	 4.58200000E-28	 9.38200000E-28	 1.08500000E-27	 1.52899140E+00
 3.55917400E+03	 2.65734461E-27	 5.14344492E-28	 3.55810270E+03	 5.61700000E-27	 1.40800000E-27	 9.09300000E-28	 2.69800000E-27	 9.27400000E-28	 1.10300000E-27	 9.46900000E-28	 1.58100000E-27	 4.69700000E-28	 2.60300000E-27	 1.10700000E-27	 1.52896698E+00
 3.55943050E+03	 2.88511464E-27	 5.17088378E-28	 3.55835910E+03	 5.55800000E-27	 1.23700000E-27	 9.29000000E-28	 2.77700000E-27	 9.49700000E-28	 1.25200000E-27	 9.22800000E-28	 1.91600000E-27	 4.72500000E-28	 2.35200000E-27	 1.10200000E-27	 1.52894257E+00
 3.55968690E+03	 2.97527478E-27	 5.01790948E-28	 3.55861550E+03	 4.53400000E-27	 1.02800000E-27	 8.57400000E-28	 2.90200000E-27	 9.31200000E-28	 2.61700000E-27	 9.36600000E-28	 1.93800000E-27	 4.59200000E-28	 1.29900000E-27	 1.06100000E-27	 1.52891818E+00
 3.55994350E+03	 2.74436433E-27	 4.87564226E-28	 3.55887200E+03	 3.90700000E-27	 4.99500000E-28	 8.57400000E-28	 2.91000000E-27	 8.94200000E-28	 1.71900000E-27	 9.05500000E-28	 2.23000000E-27	 4.45800000E-28	 1.51900000E-29	 1.01400000E-27	 1.52889378E+00
 3.56020000E+03	 1.21346364E-27	 4.68751355E-28	 3.55912840E+03	 3.87500000E-27	 9.68100000E-28	 8.32100000E-28	 1.40800000E-27	 8.53200000E-28	 1.12400000E-27	 8.67800000E-28	 9.13700000E-28	 4.26400000E-28	-1.41200000E-27	 1.00300000E-27	 1.52886939E+00
 3.56045650E+03	 1.50514791E-27	 4.60793885E-28	 3.55938480E+03	 3.40200000E-27	 1.37800000E-27	 8.14900000E-28	 1.10400000E-27	 8.35300000E-28	 8.75700000E-28	 8.45000000E-28	 1.31700000E-27	 4.20700000E-28	-1.46600000E-27	 9.91700000E-28	 1.52884501E+00
 3.56071300E+03	 1.69240444E-27	 4.48403091E-28	 3.55964130E+03	 2.62200000E-27	 1.25700000E-27	 7.72700000E-28	 7.68100000E-28	 8.01200000E-28	 7.76200000E-28	 8.47000000E-28	 1.46700000E-27	 4.11900000E-28	-1.48000000E-28	 9.52300000E-28	 1.52882063E+00
 3.56096950E+03	 1.06480659E-27	 4.34789656E-28	 3.55989770E+03	 2.20300000E-27	 4.94800000E-28	 7.46000000E-28	 4.77800000E-28	 7.72200000E-28	 8.12600000E-28	 8.38700000E-28	 7.32600000E-28	 3.98800000E-28	 9.82800000E-28	 9.21300000E-28	 1.52879626E+00
 3.56122610E+03	 7.35339276E-28	 4.43496723E-28	 3.56015420E+03	 3.03200000E-27	 1.84400000E-28	 7.63000000E-28	 3.56000000E-28	 8.21600000E-28	 1.06200000E-27	 8.46300000E-28	 3.92800000E-28	 4.04300000E-28	 8.41900000E-28	 9.24200000E-28	 1.52877188E+00
 3.56148250E+03	 1.04642769E-27	 4.60305882E-28	 3.56041060E+03	 3.82000000E-27	 2.45500000E-28	 7.98200000E-28	 6.68800000E-28	 8.46400000E-28	 8.99500000E-28	 8.68500000E-28	 8.77500000E-28	 4.21100000E-28	 8.30900000E-29	 9.52600000E-28	 1.52874753E+00
 3.56173900E+03	 1.24010024E-27	 4.77878865E-28	 3.56066700E+03	 4.69700000E-27	-1.75200000E-28	 8.45500000E-28	 1.37400000E-27	 8.71500000E-28	 1.43400000E-27	 8.91300000E-28	 1.06600000E-27	 4.37300000E-28	-6.21800000E-28	 9.84800000E-28	 1.52872318E+00
 3.56199560E+03	 1.88182825E-27	 4.90100841E-28	 3.56092350E+03	 5.06500000E-27	 6.27300000E-28	 8.59500000E-28	 2.14500000E-27	 9.22400000E-28	 1.27500000E-27	 8.85000000E-28	 1.58200000E-27	 4.49300000E-28	-8.86900000E-28	 1.01500000E-27	 1.52869882E+00
 3.56225200E+03	 1.71670145E-27	 4.88411498E-28	 3.56117990E+03	 5.00800000E-27	 2.04700000E-27	 8.70000000E-28	 1.46100000E-27	 9.06300000E-28	 4.76700000E-28	 8.78100000E-28	 1.42000000E-27	 4.46500000E-28	-1.28900000E-27	 1.02700000E-27	 1.52867449E+00
 3.56250850E+03	 1.04452665E-27	 4.75715926E-28	 3.56143630E+03	 4.78900000E-27	 9.99000000E-28	 8.28900000E-28	 5.50400000E-28	 8.47500000E-28	 1.28000000E-28	 8.96400000E-28	 8.29700000E-28	 4.35000000E-28	 3.06200000E-28	 1.02700000E-27	 1.52865015E+00
 3.56276510E+03	 9.11366705E-28	 4.61950718E-28	 3.56169280E+03	 4.00900000E-27	-5.78500000E-28	 7.86400000E-28	 5.85100000E-28	 8.37900000E-28	 1.13800000E-27	 8.73400000E-28	 6.39500000E-28	 4.21700000E-28	 1.58200000E-27	 1.01300000E-27	 1.52862580E+00
 3.56302160E+03	 1.19292059E-27	 4.47115932E-28	 3.56194920E+03	 3.13800000E-27	-3.85400000E-29	 7.65200000E-28	 2.09400000E-27	 8.50800000E-28	 7.31900000E-28	 8.12900000E-28	 1.11400000E-27	 4.09700000E-28	-1.28200000E-27	 9.41000000E-28	 1.52860148E+00
 3.56327800E+03	 2.14459376E-27	 4.54140276E-28	 3.56220560E+03	 2.86800000E-27	 2.09700000E-27	 8.24600000E-28	 1.02700000E-27	 8.25000000E-28	 1.98200000E-27	 8.37900000E-28	 1.72700000E-27	 4.15500000E-28	-1.31100000E-27	 9.24700000E-28	 1.52857717E+00
 3.56353460E+03	 9.14838874E-28	 4.40376073E-28	 3.56246210E+03	 3.05000000E-27	 5.95600000E-28	 7.42300000E-28	 1.05200000E-27	 8.17200000E-28	 6.16000000E-30	 8.10100000E-28	 8.04300000E-28	 4.03700000E-28	-3.59700000E-28	 9.62800000E-28	 1.52855284E+00
 3.56379110E+03	 1.08235105E-27	 4.37312012E-28	 3.56271850E+03	 2.80800000E-27	 8.79500000E-28	 7.45200000E-28	 3.96400000E-28	 8.11100000E-28	 6.09000000E-28	 8.15800000E-28	 8.54400000E-28	 3.99300000E-28	 1.69700000E-28	 9.44200000E-28	 1.52852853E+00
 3.56404760E+03	 2.17659001E-27	 4.47698887E-28	 3.56297500E+03	 2.69700000E-27	 9.96500000E-28	 7.79000000E-28	 1.13200000E-27	 8.10200000E-28	 1.36400000E-27	 8.26300000E-28	 1.71800000E-27	 4.11100000E-28	 9.63900000E-28	 9.52500000E-28	 1.52850422E+00
 3.56430410E+03	 1.51961474E-27	 4.46774681E-28	 3.56323140E+03	 3.19700000E-27	 1.02300000E-27	 7.77300000E-28	 9.66500000E-28	 8.16800000E-28	 8.68900000E-28	 8.41200000E-28	 1.13200000E-27	 4.05800000E-28	 3.72600000E-28	 9.68300000E-28	 1.52847992E+00
 3.56456060E+03	 7.68660335E-28	 4.47531808E-28	 3.56348780E+03	 3.68800000E-27	 7.65900000E-28	 7.72200000E-28	 4.07400000E-28	 8.27000000E-28	 8.30100000E-28	 8.24700000E-28	 6.84700000E-28	 4.08700000E-28	-1.24400000E-27	 9.66300000E-28	 1.52845563E+00
 3.56481710E+03	 1.37742232E-27	 4.63267539E-28	 3.56374430E+03	 4.39500000E-27	 6.28800000E-28	 8.02100000E-28	 9.46800000E-28	 8.55700000E-28	 1.44400000E-27	 8.54100000E-28	 1.19200000E-27	 4.22400000E-28	-1.13200000E-27	 1.00500000E-27	 1.52843134E+00
 3.56507360E+03	 2.39348545E-27	 4.83435151E-28	 3.56400070E+03	 4.82100000E-27	 1.41000000E-27	 8.47400000E-28	 2.46000000E-27	 8.97100000E-28	 1.31200000E-27	 8.84700000E-28	 1.85500000E-27	 4.41700000E-28	-5.78900000E-28	 1.02300000E-27	 1.52840705E+00
 3.56533010E+03	 3.05370878E-27	 4.80676383E-28	 3.56425710E+03	 4.32800000E-27	 1.61300000E-27	 8.50100000E-28	 3.55400000E-27	 9.06100000E-28	 1.57900000E-27	 8.57600000E-28	 2.26200000E-27	 4.39200000E-28	-2.49200000E-28	 1.01900000E-27	 1.52838277E+00
 3.56558670E+03	 2.58445421E-27	 4.64468145E-28	 3.56451360E+03	 3.80900000E-27	 1.92700000E-27	 8.30000000E-28	 2.70500000E-27	 8.58300000E-28	 1.06100000E-27	 8.34000000E-28	 1.75800000E-27	 4.23500000E-28	 5.03800000E-28	 9.98100000E-28	 1.52835849E+00
 3.56584310E+03	 2.20844297E-27	 4.48107597E-28	 3.56477000E+03	 2.91900000E-27	 1.70600000E-27	 8.03200000E-28	 1.45000000E-27	 8.03800000E-28	 9.15400000E-28	 8.24900000E-28	 1.41900000E-27	 4.10100000E-28	 1.91300000E-27	 9.44200000E-28	 1.52833423E+00
 3.56609960E+03	 2.47433384E-27	 4.35415510E-28	 3.56502640E+03	 2.19800000E-27	 1.21300000E-27	 7.90900000E-28	 1.72900000E-27	 7.84700000E-28	 1.47000000E-27	 8.05300000E-28	 1.57400000E-27	 3.98200000E-28	 2.40300000E-27	 8.93200000E-28	 1.52830997E+00
 3.56635620E+03	 2.10903427E-27	 4.23029482E-28	 3.56528290E+03	 1.76500000E-27	 1.66300000E-28	 7.84300000E-28	 1.66700000E-27	 7.51200000E-28	 1.46600000E-27	 7.64700000E-28	 1.47400000E-27	 3.87100000E-28	 1.92600000E-27	 8.88300000E-28	 1.52828570E+00
 3.56661260E+03	 1.76972677E-27	 4.23481250E-28	 3.56553930E+03	 2.11000000E-27	 4.82100000E-28	 7.96500000E-28	 4.17600000E-28	 7.46700000E-28	 1.03200000E-27	 7.60800000E-28	 1.20300000E-27	 3.88000000E-28	 2.96400000E-27	 8.83400000E-28	 1.52826146E+00
 3.56686920E+03	 2.05547903E-27	 4.23321704E-28	 3.56579580E+03	 1.98800000E-27	 9.08600000E-28	 7.61000000E-28	 7.81900000E-28	 7.60500000E-28	 1.16800000E-27	 7.83600000E-28	 1.33000000E-27	 3.89200000E-28	 2.91800000E-27	 8.61400000E-28	 1.52823720E+00
 3.56712570E+03	 2.43444324E-27	 4.19494456E-28	 3.56605220E+03	 1.48300000E-27	 1.78900000E-27	 7.63800000E-28	 1.38300000E-27	 7.50100000E-28	 1.03300000E-27	 7.74700000E-28	 1.49600000E-27	 3.83400000E-28	 2.83400000E-27	 8.73300000E-28	 1.52821296E+00
 3.56738210E+03	 2.63154099E-27	 4.32324591E-28	 3.56630860E+03	 2.08300000E-27	 7.27900000E-28	 7.85900000E-28	 1.73900000E-27	 7.88300000E-28	 2.22300000E-27	 7.87000000E-28	 1.93600000E-27	 3.97600000E-28	 1.27900000E-27	 8.69300000E-28	 1.52818873E+00
 3.56763870E+03	 1.65653030E-27	 4.33540264E-28	 3.56656510E+03	 2.88100000E-27	 1.10200000E-29	 7.77400000E-28	 3.49800000E-28	 7.50400000E-28	 2.63500000E-27	 8.29800000E-28	 1.54800000E-27	 4.00900000E-28	-4.83800000E-28	 8.71200000E-28	 1.52816449E+00
 3.56789520E+03	 7.20059689E-28	 4.28796156E-28	 3.56682150E+03	 3.21100000E-27	-1.21800000E-29	 7.48300000E-28	-3.67100000E-28	 7.54000000E-28	 1.11700000E-27	 8.13200000E-28	 7.20700000E-28	 3.96500000E-28	 2.94700000E-28	 8.82300000E-28	 1.52814026E+00
 3.56815170E+03	 1.67787141E-27	 4.29400606E-28	 3.56707790E+03	 2.66300000E-27	 5.09500000E-28	 7.53900000E-28	 1.26800000E-27	 7.66100000E-28	 9.16700000E-28	 8.05400000E-28	 1.35400000E-27	 3.94300000E-28	 5.94200000E-28	 9.02100000E-28	 1.52811603E+00
 3.56840820E+03	 2.22490168E-27	 4.27101663E-28	 3.56733440E+03	 2.31500000E-27	 2.30300000E-27	 7.76600000E-28	 1.58600000E-27	 7.47500000E-28	 7.26400000E-28	 8.01200000E-28	 1.51400000E-27	 3.89600000E-28	 7.20900000E-28	 9.10600000E-28	 1.52809182E+00
 3.56866470E+03	 1.45792930E-27	 4.25719634E-28	 3.56759080E+03	 2.86000000E-27	 1.65100000E-27	 7.46000000E-28	 1.22700000E-27	 7.73900000E-28	 6.69400000E-28	 8.04100000E-28	 9.07500000E-28	 3.87900000E-28	 1.69300000E-28	 9.04800000E-28	 1.52806760E+00
 3.56892120E+03	 1.45897583E-27	 4.43438193E-28	 3.56784720E+03	 3.74300000E-27	 1.89000000E-27	 7.95000000E-28	 4.47000000E-28	 7.89400000E-28	 1.00500000E-27	 8.33000000E-28	 1.05900000E-27	 4.04400000E-28	-2.59800000E-28	 9.40900000E-28	 1.52804340E+00
 3.56917770E+03	 1.47927538E-27	 4.55349719E-28	 3.56810370E+03	 4.20100000E-27	 2.91100000E-27	 8.44900000E-28	-1.41700000E-28	 7.99500000E-28	 1.08400000E-27	 8.47200000E-28	 1.21900000E-27	 4.16000000E-28	-1.35300000E-27	 9.45100000E-28	 1.52801919E+00
